(2, 41, O)
(2, 42, O)
(2, 43, R)
(2, 44, R)
(2, 45, R)
(2, 46, R)
(2, 47, R)
(2, 48, O)
(2, 49, R)
(3, 0, R)
(3, 1, R)
(3, 2, R)
(3, 3, R)
(3, 4, O)
(3, 5, R)
(3, 6, R)
(3, 7, R)
(3, 8, O)
(3, 9, R)
(3, 10, R)
(3, 11, R)
(3, 12, R)
(3, 13, O)
(3, 14, R)
(3, 15, R)
(3, 16, R)
(3, 17, R)
(3, 18, R)
(3, 19, R)
(3, 20, R)
(3, 21, R)
(3, 22, R)
(3, 23, R)
(3, 24, R)
(3, 25, R)
(3, 26, R)
(3, 27, R)
(3, 28, O)
(3, 29, R)
(3, 30, O)
(3, 31, O)
(3, 32, R)
(3, 33, R)
(3, 34, O)
(3, 35, O)
(3, 36, R)
(3, 37, O)
(3, 38, R)
(3, 39, R)
(3, 40, R)
(3, 41, R)
(3, 42, O)
(3, 43, R)
(3, 44, R)
(3, 45, O)
(3, 46, R)
(3, 47, R)
(3, 48, O)
(3, 49, O)
(4, 0, O)
(4, 1, O)
(4, 2, O)
(4, 3, R)
(4, 4, R)
(4, 5, R)
(4, 6, O)
(4, 7, O)
(4, 8, R)
(4, 9, O)
(4, 10, R)
(4, 11, R)
(4, 12, R)
(4, 13, O)
(4, 14, R)
(4, 15, O)
(4, 16, R)
(4, 17, R)
(4, 18, R)
(4, 19, R)
(4, 20, R)
(4, 21, R)
(4, 22, R)
(4, 23, R)
(4, 24, R)
(4, 25, O)
(4, 26, R)
(4, 27, O)
(4, 28, R)
(4, 29, R)
(4, 30, R)
(4, 31, O)
(4, 32, R)
(4, 33, R)
(4, 34, R)
(4, 35, O)
(4, 36, R)
(4, 37, R)
(4, 38, R)
(4, 39, R)
(4, 40, O)
(4, 41, O)
(4, 42, O)
(4, 43, R)
(4, 44, O)
(4, 45, O)
(4, 46, R)
(4, 47, R)
(4, 48, O)
(4, 49, O)
(5, 0, R)
(5, 1, R)
(5, 2, R)
(5, 3, R)
(5, 4, R)
(5, 5, R)
(5, 6, R)
(5, 7, O)
(5, 8, R)
(5, 9, O)
(5, 10, R)
(5, 11, R)
(5, 12, O)
(5, 13, R)
(5, 14, R)
(5, 15, R)
(5, 16, R)
(5, 17, O)
(5, 18, R)
(5, 19, O)
(5, 20, R)
(5, 21, R)
(5, 22, O)
(5, 23, O)
(5, 24, R)
(5, 25, R)
(5, 26, R)
(5, 27, R)
(5, 28, R)
(5, 29, O)
(5, 30, R)
(5, 31, O)
(5, 32, O)
(5, 33, R)
(5, 34, R)
(5, 35, O)
(5, 36, O)
(5, 37, R)
(5, 38, R)
(5, 39, R)
(5, 40, R)
(5, 41, R)
(5, 42, O)
(5, 43, R)
(5, 44, R)
(5, 45, R)
(5, 46, O)
(5, 47, R)
(5, 48, R)
(5, 49, O)
(6, 0, R)
(6, 1, R)
(6, 2, R)
(6, 3, R)
(6, 4, O)
(6, 5, R)
(6, 6, O)
(6, 7, R)
(6, 8, R)
(6, 9, R)
(6, 10, R)
(6, 11, R)
(6, 12, R)
(6, 13, O)
(6, 14, R)
(6, 15, O)
(6, 16, R)
(6, 17, R)
(6, 18, R)
(6, 19, O)
(6, 20, R)
(6, 21, R)
(6, 22, R)
(6, 23, R)
(6, 24, R)
(6, 25, R)
(6, 26, R)
(6, 27, O)
(6, 28, R)
(6, 29, R)
(6, 30, R)
(6, 31, R)
(6, 32, R)
(6, 33, R)
(6, 34, R)
(6, 35, R)
(6, 36, O)
(6, 37, R)
(6, 38, R)
(6, 39, R)
(6, 40, R)
(6, 41, R)
(6, 42, R)
(6, 43, R)
(6, 44, R)
(6, 45, R)
(6, 46, R)
(6, 47, O)
(6, 48, R)
(6, 49, R)
(7, 0, R)
(7, 1, R)
(7, 2, O)
(7, 3, R)
(7, 4, R)
(7, 5, R)
(7, 6, R)
(7, 7, O)
(7, 8, O)
(7, 9, R)
(7, 10, O)
(7, 11, R)
(7, 12, O)
(7, 13, R)
(7, 14, R)
(7, 15, O)
(7, 16, R)
(7, 17, O)
(7, 18, R)
(7, 19, R)
(7, 20, O)
(7, 21, R)
(7, 22, R)
(7, 23, O)
(7, 24, R)
(7, 25, R)
(7, 26, R)
(7, 27, R)
(7, 28, R)
(7, 29, O)
(7, 30, R)
(7, 31, R)
(7, 32, O)
(7, 33, O)
(7, 34, R)
(7, 35, R)
(7, 36, R)
(7, 37, R)
(7, 38, R)
(7, 39, R)
(7, 40, R)
(7, 41, R)
(7, 42, R)
(7, 43, R)
(7, 44, R)
(7, 45, R)
(7, 46, R)
(7, 47, O)
(7, 48, O)
(7, 49, O)
(8, 0, R)
(8, 1, R)
(8, 2, R)
(8, 3, R)
(8, 4, R)
(8, 5, O)
(8, 6, O)
(8, 7, O)
(8, 8, R)
(8, 9, R)
(8, 10, O)
(8, 11, O)
(8, 12, O)
(8, 13, R)
(8, 14, R)
(8, 15, O)
(8, 16, R)
(8, 17, R)
(8, 18, O)
(8, 19, R)
(8, 20, R)
(8, 21, R)
(8, 22, R)
(8, 23, R)
(8, 24, R)
(8, 25, R)
(8, 26, R)
(8, 27, R)
(8, 28, R)
(8, 29, O)
(8, 30, R)
(8, 31, R)
(8, 32, R)
(8, 33, R)
(8, 34, O)
(8, 35, R)
(8, 36, R)
(8, 37, R)
(8, 38, R)
(8, 39, R)
(8, 40, R)
(8, 41, R)
(8, 42, O)
(8, 43, R)
(8, 44, R)
(8, 45, R)
(8, 46, O)
(8, 47, R)
(8, 48, O)
(8, 49, O)
(9, 0, R)
(9, 1, R)
(9, 2, O)
(9, 3, R)
(9, 4, O)
(9, 5, O)
(9, 6, O)
(9, 7, R)
(9, 8, R)
(9, 9, O)
(9, 10, R)
(9, 11, R)
(9, 12, R)
(9, 13, R)
(9, 14, O)
(9, 15, R)
(9, 16, R)
(9, 17, R)
(9, 18, R)
(9, 19, O)
(9, 20, R)
(9, 21, R)
(9, 22, R)
(9, 23, R)
(9, 24, R)
(9, 25, R)
(9, 26, R)
(9, 27, R)
(9, 28, R)
(9, 29, O)
(9, 30, R)
(9, 31, R)
(9, 32, R)
(9, 33, O)
(9, 34, R)
(9, 35, R)
(9, 36, R)
(9, 37, R)
(9, 38, R)
(9, 39, O)
(9, 40, R)
(9, 41, R)
(9, 42, R)
(9, 43, O)
(9, 44, R)
(9, 45, O)
(9, 46, R)
(9, 47, R)
(9, 48, R)
(9, 49, R)
(10, 0, R)
(10, 1, O)
(10, 2, R)
(10, 3, R)
(10, 4, R)
(10, 5, O)
(10, 6, R)
(10, 7, R)
(10, 8, R)
(10, 9, O)
(10, 10, R)
(10, 11, R)
(10, 12, O)
(10, 13, R)
(10, 14, R)
(10, 15, R)
(10, 16, O)
(10, 17, R)
(10, 18, R)
(10, 19, R)
(10, 20, R)
(10, 21, R)
(10, 22, O)
(10, 23, R)
(10, 24, R)
(10, 25, O)
(10, 26, R)
(10, 27, R)
(10, 28, R)
(10, 29, R)
(10, 30, O)
(10, 31, R)
(10, 32, R)
(10, 33, R)
(10, 34, R)
(10, 35, R)
(10, 36, R)
(10, 37, R)
(10, 38, R)
(10, 39, R)
(10, 40, R)
(10, 41, O)
(10, 42, R)
(10, 43, R)
(10, 44, R)
(10, 45, O)
(10, 46, R)
(10, 47, R)
(10, 48, O)
(10, 49, R)
(11, 0, R)
(11, 1, R)
(11, 2, O)
(11, 3, R)
(11, 4, R)
(11, 5, R)
(11, 6, R)
(11, 7, O)
(11, 8, R)
(11, 9, O)
(11, 10, R)
(11, 11, R)
(11, 12, O)
(11, 13, O)
(11, 14, R)
(11, 15, R)
(11, 16, O)
(11, 17, R)
(11, 18, R)
(11, 19, R)
(11, 20, R)
(11, 21, R)
(11, 22, O)
(11, 23, R)
(11, 24, R)
(11, 25, R)
(11, 26, R)
(11, 27, O)
(11, 28, R)
(11, 29, O)
(11, 30, R)
(11, 31, R)
(11, 32, O)
(11, 33, R)
(11, 34, R)
(11, 35, R)
(11, 36, R)
(11, 37, O)
(11, 38, R)
(11, 39, R)
(11, 40, R)
(11, 41, O)
(11, 42, R)
(11, 43, R)
(11, 44, R)
(11, 45, R)
(11, 46, R)
(11, 47, R)
(11, 48, R)
(11, 49, R)
(12, 0, R)
(12, 1, O)
(12, 2, R)
(12, 3, R)
(12, 4, O)
(12, 5, R)
(12, 6, O)
(12, 7, O)
(12, 8, R)
(12, 9, R)
(12, 10, O)
(12, 11, R)
(12, 12, R)
(12, 13, R)
(12, 14, R)
(12, 15, R)
(12, 16, R)
(12, 17, R)
(12, 18, R)
(12, 19, R)
(12, 20, R)
(12, 21, R)
(12, 22, R)
(12, 23, R)
(12, 24, R)
(12, 25, R)
(12, 26, R)
(12, 27, R)
(12, 28, R)
(12, 29, R)
(12, 30, R)
(12, 31, R)
(12, 32, O)
(12, 33, O)
(12, 34, R)
(12, 35, R)
(12, 36, O)
(12, 37, R)
(12, 38, R)
(12, 39, R)
(12, 40, O)
(12, 41, O)
(12, 42, R)
(12, 43, R)
(12, 44, O)
(12, 45, R)
(12, 46, R)
(12, 47, O)
(12, 48, R)
(12, 49, R)
(13, 0, R)
(13, 1, R)
(13, 2, O)
(13, 3, R)
(13, 4, O)
(13, 5, O)
(13, 6, R)
(13, 7, R)
(13, 8, R)
(13, 9, O)
(13, 10, R)
(13, 11, R)
(13, 12, O)
(13, 13, R)
(13, 14, R)
(13, 15, R)
(13, 16, R)
(13, 17, O)
(13, 18, R)
(13, 19, R)
(13, 20, R)
(13, 21, R)
(13, 22, R)
(13, 23, O)
(13, 24, R)
(13, 25, R)
(13, 26, R)
(13, 27, O)
(13, 28, O)
(13, 29, R)
(13, 30, R)
(13, 31, R)
(13, 32, O)
(13, 33, R)
(13, 34, R)
(13, 35, O)
(13, 36, R)
(13, 37, R)
(13, 38, R)
(13, 39, R)
(13, 40, O)
(13, 41, R)
(13, 42, R)
(13, 43, R)
(13, 44, R)
(13, 45, R)
(13, 46, O)
(13, 47, O)
(13, 48, R)
(13, 49, R)
(14, 0, O)
(14, 1, O)
(14, 2, R)
(14, 3, R)
(14, 4, R)
(14, 5, R)
(14, 6, R)
(14, 7, R)
(14, 8, R)
(14, 9, O)
(14, 10, R)
(14, 11, R)
(14, 12, R)
(14, 13, R)
(14, 14, R)
(14, 15, O)
(14, 16, R)
(14, 17, O)
(14, 18, R)
(14, 19, R)
(14, 20, R)
(14, 21, R)
(14, 22, R)
(14, 23, R)
(14, 24, R)
(14, 25, R)
(14, 26, R)
(14, 27, R)
(14, 28, O)
(14, 29, R)
(14, 30, O)
(14, 31, R)
(14, 32, R)
(14, 33, R)
(14, 34, R)
(14, 35, R)
(14, 36, O)
(14, 37, R)
(14, 38, R)
(14, 39, R)
(14, 40, O)
(14, 41, O)
(14, 42, R)
(14, 43, R)
(14, 44, R)
(14, 45, O)
(14, 46, R)
(14, 47, R)
(14, 48, R)
(14, 49, R)
(15, 0, R)
(15, 1, R)
(15, 2, R)
(15, 3, R)
(15, 4, O)
(15, 5, O)
(15, 6, R)
(15, 7, R)
(15, 8, R)
(15, 9, O)
(15, 10, O)
(15, 11, R)
(15, 12, R)
(15, 13, R)
(15, 14, R)
(15, 15, R)
(15, 16, R)
(15, 17, O)
(15, 18, R)
(15, 19, O)
(15, 20, R)
(15, 21, R)
(15, 22, O)
(15, 23, R)
(15, 24, R)
(15, 25, R)
(15, 26, R)
(15, 27, R)
(15, 28, R)
(15, 29, R)
(15, 30, R)
(15, 31, R)
(15, 32, R)
(15, 33, R)
(15, 34, R)
(15, 35, R)
(15, 36, R)
(15, 37, R)
(15, 38, R)
(15, 39, R)
(15, 40, R)
(15, 41, R)
(15, 42, O)
(15, 43, R)
(15, 44, R)
(15, 45, R)
(15, 46, O)
(15, 47, R)
(15, 48, R)
(15, 49, R)
(16, 0, O)
(16, 1, O)
(16, 2, R)
(16, 3, R)
(16, 4, R)
(16, 5, R)
(16, 6, O)
(16, 7, O)
(16, 8, R)
(16, 9, R)
(16, 10, O)
(16, 11, R)
(16, 12, R)
(16, 13, O)
(16, 14, R)
(16, 15, R)
(16, 16, R)
(16, 17, R)
(16, 18, R)
(16, 19, R)
(16, 20, R)
(16, 21, R)
(16, 22, O)
(16, 23, R)
(16, 24, R)
(16, 25, R)
(16, 26, R)
(16, 27, R)
(16, 28, R)
(16, 29, R)
(16, 30, R)
(16, 31, R)
(16, 32, O)
(16, 33, R)
(16, 34, O)
(16, 35, R)
(16, 36, R)
(16, 37, O)
(16, 38, O)
(16, 39, O)
(16, 40, R)
(16, 41, R)
(16, 42, R)
(16, 43, O)
(16, 44, O)
(16, 45, R)
(16, 46, R)
(16, 47, R)
(16, 48, R)
(16, 49, O)
(17, 0, R)
(17, 1, R)
(17, 2, O)
(17, 3, R)
(17, 4, R)
(17, 5, R)
(17, 6, R)
(17, 7, R)
(17, 8, R)
(17, 9, R)
(17, 10, O)
(17, 11, R)
(17, 12, R)
(17, 13, O)
(17, 14, R)
(17, 15, R)
(17, 16, O)
(17, 17, O)
(17, 18, O)
(17, 19, R)
(17, 20, R)
(17, 21, R)
(17, 22, R)
(17, 23, O)
(17, 24, R)
(17, 25, R)
(17, 26, R)
(17, 27, R)
(17, 28, R)
(17, 29, R)
(17, 30, O)
(17, 31, O)
(17, 32, O)
(17, 33, R)
(17, 34, R)
(17, 35, R)
(17, 36, R)
(17, 37, R)
(17, 38, O)
(17, 39, R)
(17, 40, R)
(17, 41, R)
(17, 42, R)
(17, 43, R)
(17, 44, R)
(17, 45, R)
(17, 46, O)
(17, 47, R)
(17, 48, R)
(17, 49, R)
(18, 0, O)
(18, 1, R)
(18, 2, O)
(18, 3, R)
(18, 4, R)
(18, 5, R)
(18, 6, R)
(18, 7, R)
(18, 8, R)
(18, 9, R)
(18, 10, O)
(18, 11, R)
(18, 12, R)
(18, 13, R)
(18, 14, R)
(18, 15, R)
(18, 16, R)
(18, 17, R)
(18, 18, O)
(18, 19, R)
(18, 20, R)
(18, 21, R)
(18, 22, R)
(18, 23, R)
(18, 24, R)
(18, 25, R)
(18, 26, R)
(18, 27, R)
(18, 28, R)
(18, 29, R)
(18, 30, R)
(18, 31, R)
(18, 32, R)
(18, 33, R)
(18, 34, O)
(18, 35, R)
(18, 36, R)
(18, 37, R)
(18, 38, R)
(18, 39, O)
(18, 40, R)
(18, 41, R)
(18, 42, R)
(18, 43, O)
(18, 44, R)
(18, 45, R)
(18, 46, R)
(18, 47, R)
(18, 48, R)
(18, 49, O)
(19, 0, R)
(19, 1, R)
(19, 2, R)
(19, 3, O)
(19, 4, O)
(19, 5, R)
(19, 6, R)
(19, 7, O)
(19, 8, R)
(19, 9, R)
(19, 10, R)
(19, 11, O)
(19, 12, R)
(19, 13, R)
(19, 14, O)
(19, 15, R)
(19, 16, O)
(19, 17, R)
(19, 18, R)
(19, 19, R)
(19, 20, R)
(19, 21, R)
(19, 22, R)
(19, 23, R)
(19, 24, R)
(19, 25, R)
(19, 26, R)
(19, 27, R)
(19, 28, R)
(19, 29, O)
(19, 30, R)
(19, 31, R)
(19, 32, R)
(19, 33, R)
(19, 34, O)
(19, 35, R)
(19, 36, R)
(19, 37, R)
(19, 38, R)
(19, 39, R)
(19, 40, R)
(19, 41, R)
(19, 42, R)
(19, 43, R)
(19, 44, O)
(19, 45, R)
(19, 46, R)
(19, 47, R)
(19, 48, R)
(19, 49, O)
(20, 0, R)
(20, 1, O)
(20, 2, R)
(20, 3, R)
(20, 4, O)
(20, 5, R)
(20, 6, R)
(20, 7, R)
(20, 8, R)
(20, 9, R)
(20, 10, R)
(20, 11, R)
(20, 12, O)
(20, 13, O)
(20, 14, R)
(20, 15, R)
(20, 16, R)
(20, 17, R)
(20, 18, R)
(20, 19, R)
(20, 20, R)
(20, 21, O)
(20, 22, O)
(20, 23, O)
(20, 24, O)
(20, 25, O)
(20, 26, R)
(20, 27, O)
(20, 28, O)
(20, 29, R)
(20, 30, O)
(20, 31, O)
(20, 32, O)
(20, 33, R)
(20, 34, O)
(20, 35, R)
(20, 36, O)
(20, 37, O)
(20, 38, R)
(20, 39, R)
(20, 40, R)
(20, 41, R)
(20, 42, R)
(20, 43, R)
(20, 44, R)
(20, 45, R)
(20, 46, R)
(20, 47, R)
(20, 48, R)
(20, 49, O)
(21, 0, R)
(21, 1, R)
(21, 2, R)
(21, 3, O)
(21, 4, R)
(21, 5, R)
(21, 6, O)
(21, 7, R)
(21, 8, R)
(21, 9, R)
(21, 10, O)
(21, 11, R)
(21, 12, R)
(21, 13, R)
(21, 14, R)
(21, 15, R)
(21, 16, R)
(21, 17, R)
(21, 18, R)
(21, 19, R)
(21, 20, R)
(21, 21, O)
(21, 22, R)
(21, 23, R)
(21, 24, R)
(21, 25, R)
(21, 26, R)
(21, 27, R)
(21, 28, R)
(21, 29, R)
(21, 30, O)
(21, 31, R)
(21, 32, R)
(21, 33, R)
(21, 34, R)
(21, 35, R)
(21, 36, R)
(21, 37, O)
(21, 38, R)
(21, 39, R)
(21, 40, R)
(21, 41, O)
(21, 42, R)
(21, 43, R)
(21, 44, R)
(21, 45, O)
(21, 46, R)
(21, 47, R)
(21, 48, R)
(21, 49, R)
(22, 0, R)
(22, 1, O)
(22, 2, O)
(22, 3, R)
(22, 4, R)
(22, 5, O)
(22, 6, R)
(22, 7, O)
(22, 8, O)
(22, 9, O)
(22, 10, R)
(22, 11, O)
(22, 12, R)
(22, 13, R)
(22, 14, O)
(22, 15, O)
(22, 16, R)
(22, 17, O)
(22, 18, R)
(22, 19, O)
(22, 20, R)
(22, 21, O)
(22, 22, R)
(22, 23, R)
(22, 24, R)
(22, 25, O)
(22, 26, R)
(22, 27, R)
(22, 28, R)
(22, 29, O)
(22, 30, O)
(22, 31, R)
(22, 32, O)
(22, 33, R)
(22, 34, R)
(22, 35, R)
(22, 36, O)
(22, 37, R)
(22, 38, R)
(22, 39, R)
(22, 40, R)
(22, 41, R)
(22, 42, R)
(22, 43, R)
(22, 44, O)
(22, 45, O)
(22, 46, O)
(22, 47, O)
(22, 48, O)
(22, 49, R)
(23, 0, R)
(23, 1, R)
(23, 2, O)
(23, 3, R)
(23, 4, R)
(23, 5, O)
(23, 6, R)
(23, 7, O)
(23, 8, R)
(23, 9, R)
(23, 10, R)
(23, 11, R)
(23, 12, R)
(23, 13, R)
(23, 14, O)
(23, 15, R)
(23, 16, R)
(23, 17, R)
(23, 18, R)
(23, 19, O)
(23, 20, R)
(23, 21, R)
(23, 22, R)
(23, 23, R)
(23, 24, O)
(23, 25, R)
(23, 26, R)
(23, 27, R)
(23, 28, R)
(23, 29, R)
(23, 30, O)
(23, 31, R)
(23, 32, R)
(23, 33, R)
(23, 34, R)
(23, 35, R)
(23, 36, O)
(23, 37, R)
(23, 38, R)
(23, 39, R)
(23, 40, R)
(23, 41, R)
(23, 42, R)
(23, 43, R)
(23, 44, R)
(23, 45, R)
(23, 46, R)
(23, 47, R)
(23, 48, O)
(23, 49, R)
(24, 0, R)
(24, 1, R)
(24, 2, O)
(24, 3, R)
(24, 4, R)
(24, 5, R)
(24, 6, O)
(24, 7, O)
(24, 8, O)
(24, 9, R)
(24, 10, O)
(24, 11, R)
(24, 12, O)
(24, 13, R)
(24, 14, R)
(24, 15, R)
(24, 16, O)
(24, 17, O)
(24, 18, R)
(24, 19, R)
(24, 20, R)
(24, 21, O)
(24, 22, R)
(24, 23, R)
(24, 24, R)
(24, 25, R)
(24, 26, O)
(24, 27, R)
(24, 28, R)
(24, 29, R)
(24, 30, R)
(24, 31, O)
(24, 32, R)
(24, 33, R)
(24, 34, R)
(24, 35, R)
(24, 36, R)
(24, 37, R)
(24, 38, R)
(24, 39, R)
(24, 40, R)
(24, 41, O)
(24, 42, O)
(24, 43, R)
(24, 44, R)
(24, 45, O)
(24, 46, R)
(24, 47, R)
(24, 48, O)
(24, 49, R)
(25, 0, R)
(25, 1, R)
(25, 2, R)
(25, 3, O)
(25, 4, R)
(25, 5, R)
(25, 6, R)
(25, 7, R)
(25, 8, R)
(25, 9, O)
(25, 10, O)
(25, 11, R)
(25, 12, R)
(25, 13, R)
(25, 14, R)
(25, 15, R)
(25, 16, O)
(25, 17, R)
(25, 18, R)
(25, 19, R)
(25, 20, O)
(25, 21, R)
(25, 22, R)
(25, 23, R)
(25, 24, R)
(25, 25, O)
(25, 26, R)
(25, 27, R)
(25, 28, R)
(25, 29, R)
(25, 30, R)
(25, 31, O)
(25, 32, R)
(25, 33, R)
(25, 34, R)
(25, 35, O)
(25, 36, R)
(25, 37, R)
(25, 38, O)
(25, 39, O)
(25, 40, R)
(25, 41, R)
(25, 42, O)
(25, 43, R)
(25, 44, R)
(25, 45, R)
(25, 46, R)
(25, 47, O)
(25, 48, R)
(25, 49, R)
(26, 0, O)
(26, 1, O)
(26, 2, O)
(26, 3, O)
(26, 4, R)
(26, 5, O)
(26, 6, R)
(26, 7, R)
(26, 8, R)
(26, 9, O)
(26, 10, O)
(26, 11, O)
(26, 12, O)
(26, 13, O)
(26, 14, R)
(26, 15, R)
(26, 16, R)
(26, 17, R)
(26, 18, O)
(26, 19, O)
(26, 20, R)
(26, 21, R)
(26, 22, R)
(26, 23, R)
(26, 24, R)
(26, 25, R)
(26, 26, R)
(26, 27, R)
(26, 28, O)
(26, 29, R)
(26, 30, O)
(26, 31, R)
(26, 32, R)
(26, 33, O)
(26, 34, R)
(26, 35, R)
(26, 36, R)
(26, 37, O)
(26, 38, R)
(26, 39, R)
(26, 40, R)
(26, 41, R)
(26, 42, R)
(26, 43, R)
(26, 44, O)
(26, 45, R)
(26, 46, R)
(26, 47, R)
(26, 48, R)
(26, 49, R)
(27, 0, O)
(27, 1, R)
(27, 2, R)
(27, 3, O)
(27, 4, R)
(27, 5, O)
(27, 6, R)
(27, 7, R)
(27, 8, R)
(27, 9, R)
(27, 10, R)
(27, 11, O)
(27, 12, R)
(27, 13, R)
(27, 14, R)
(27, 15, R)
(27, 16, O)
(27, 17, O)
(27, 18, R)
(27, 19, R)
(27, 20, R)
(27, 21, O)
(27, 22, R)
(27, 23, O)
(27, 24, O)
(27, 25, R)
(27, 26, O)
(27, 27, R)
(27, 28, R)
(27, 29, R)
(27, 30, R)
(27, 31, R)
(27, 32, R)
(27, 33, R)
(27, 34, O)
(27, 35, O)
(27, 36, R)
(27, 37, R)
(27, 38, R)
(27, 39, R)
(27, 40, R)
(27, 41, R)
(27, 42, R)
(27, 43, R)
(27, 44, O)
(27, 45, R)
(27, 46, O)
(27, 47, R)
(27, 48, R)
(27, 49, R)
(28, 0, R)
(28, 1, R)
(28, 2, O)
(28, 3, O)
(28, 4, R)
(28, 5, R)
(28, 6, R)
(28, 7, R)
(28, 8, O)
(28, 9, R)
(28, 10, O)
(28, 11, R)
(28, 12, R)
(28, 13, O)
(28, 14, R)
(28, 15, R)
(28, 16, R)
(28, 17, R)
(28, 18, R)
(28, 19, R)
(28, 20, R)
(28, 21, R)
(28, 22, O)
(28, 23, R)
(28, 24, O)
(28, 25, R)
(28, 26, R)
(28, 27, R)
(28, 28, R)
(28, 29, O)
(28, 30, R)
(28, 31, O)
(28, 32, R)
(28, 33, R)
(28, 34, R)
(28, 35, R)
(28, 36, R)
(28, 37, R)
(28, 38, R)
(28, 39, R)
(28, 40, O)
(28, 41, R)
(28, 42, R)
(28, 43, R)
(28, 44, O)
(28, 45, R)
(28, 46, R)
(28, 47, R)
(28, 48, R)
(28, 49, O)
(29, 0, R)
(29, 1, R)
(29, 2, R)
(29, 3, R)
(29, 4, R)
(29, 5, R)
(29, 6, O)
(29, 7, O)
(29, 8, O)
(29, 9, R)
(29, 10, R)
(29, 11, R)
(29, 12, R)
(29, 13, R)
(29, 14, O)
(29, 15, R)
(29, 16, O)
(29, 17, O)
(29, 18, R)
(29, 19, R)
(29, 20, O)
(29, 21, R)
(29, 22, R)
(29, 23, O)
(29, 24, R)
(29, 25, R)
(29, 26, R)
(29, 27, R)
(29, 28, O)
(29, 29, R)
(29, 30, R)
(29, 31, R)
(29, 32, R)
(29, 33, R)
(29, 34, O)
(29, 35, R)
(29, 36, O)
(29, 37, R)
(29, 38, R)
(29, 39, O)
(29, 40, R)
(29, 41, R)
(29, 42, R)
(29, 43, R)
(29, 44, R)
(29, 45, R)
(29, 46, R)
(29, 47, R)
(29, 48, R)
(29, 49, R)
(30, 0, O)
(30, 1, O)
(30, 2, R)
(30, 3, R)
(30, 4, R)
(30, 5, R)
(30, 6, R)
(30, 7, O)
(30, 8, R)
(30, 9, R)
(30, 10, R)
(30, 11, O)
(30, 12, R)
(30, 13, O)
(30, 14, R)
(30, 15, R)
(30, 16, O)
(30, 17, R)
(30, 18, R)
(30, 19, R)
(30, 20, R)
(30, 21, R)
(30, 22, O)
(30, 23, R)
(30, 24, R)
(30, 25, O)
(30, 26, R)
(30, 27, R)
(30, 28, R)
(30, 29, O)
(30, 30, O)
(30, 31, R)
(30, 32, R)
(30, 33, O)
(30, 34, R)
(30, 35, O)
(30, 36, R)
(30, 37, R)
(30, 38, R)
(30, 39, R)
(30, 40, R)
(30, 41, R)
(30, 42, R)
(30, 43, R)
(30, 44, R)
(30, 45, R)
(30, 46, R)
(30, 47, R)
(30, 48, R)
(30, 49, R)
(31, 0, R)
(31, 1, R)
(31, 2, R)
(31, 3, R)
(31, 4, R)
